vegetable_name,current_price_rs,prev_week_price_rs,current_supply_kg,current_demand_kg,supply_demand_ratio,month,festival_next_week,rainfall_mm,num_farmers_producing,cold_storage_available,district,crash_alert,crash_severity,predicted_price
Potato,97.0,91.21795054452913,3655.0,4470,0.8176733780760627,2,0,193.5522930539124,46,1,Chennai,0,None,95.83096543825343
Cabbage,20.0,20.610031344329176,1403.0,1361,1.0308596620132255,8,0,51.292612203353194,65,0,Vellore,0,None,19.42127899389555
Ladies Finger,35.0,42.82633096408347,3794.0,4761,0.7968914093677799,4,0,54.27319270780211,136,1,Trichy,0,None,32.19008048915689
Carrot,55.0,67.18370759063646,3000.0,1789,1.6769144773616547,11,0,97.5668637088025,161,1,Vellore,0,None,50.40499556704768
Carrot,66.0,78.28092240619837,725.0,1276,0.5681818181818182,10,0,133.44246743883622,98,1,Vellore,0,None,69.65705057060318
Carrot,48.0,54.00105986444251,3603.0,2940,1.2255102040816326,7,0,39.033303443730084,49,1,Coimbatore,0,None,47.89816835910325
Cabbage,53.0,62.26522999234859,726.0,4643,0.15636441955632135,12,0,139.70612504182742,27,0,Salem,0,None,52.111140896990435
Cabbage,22.0,27.630976792966685,2532.0,1752,1.4452054794520548,8,0,97.92489241004895,143,1,Tirunelveli,0,None,22.636879093738003
Brinjal,81.0,84.95841346999947,2195.0,3758,0.5840872804683342,7,0,33.06045722759225,175,1,Chennai,0,None,86.73902478175684
Potato,89.0,90.2711894087277,2794.0,571,4.893169877408056,6,0,159.5464526696428,71,0,Trichy,0,None,86.63955497080786
Potato,68.0,84.18728716069215,4408.0,807,5.462205700123916,1,0,104.39060069571278,178,0,Chennai,0,None,69.20948981925967
Brinjal,58.0,66.75403129410374,3264.0,836,3.9043062200956937,10,0,97.22609704298482,138,1,Trichy,0,None,62.88057994397458
Ladies Finger,17.0,21.58675278737692,1634.0,3246,0.503388786198398,8,0,93.25988258796376,22,1,Vellore,0,None,17.885957184347962
Cabbage,91.0,100.57036679780148,3857.0,1370,2.8153284671532846,2,0,165.51061045480938,22,1,Vellore,0,None,85.00689221228714
Ladies Finger,64.0,74.15297136508575,642.0,3261,0.1968721251149954,5,0,10.048601964596426,117,1,Tirunelveli,0,None,58.046867873999666
Tomato,10.0,12.184029609709132,4291.0,1788,2.399888143176734,6,0,22.318599991449496,41,0,Salem,0,None,10.216639000015544
Cabbage,74.0,84.67881362827715,3613.0,1382,2.614327062228654,12,0,42.15628987093765,148,1,Madurai,0,None,74.83555184621676
Ladies Finger,32.0,40.67014631150461,4937.0,992,4.976814516129032,8,0,83.71645710629782,63,0,Trichy,0,None,30.672105123048013
Ladies Finger,72.0,65.99517601487268,1370.0,2542,0.5389457120377655,2,0,38.461979206725495,26,1,Madurai,0,None,69.0574253992198
Beans,77.0,80.09272810031408,4247.0,2605,1.6303262955854128,5,0,141.24923251105244,22,0,Vellore,0,None,78.88941893062687
Beans,65.0,70.01275155013718,2461.0,4805,0.5121748178980229,10,1,37.14661440103713,106,1,Madurai,0,None,63.34261611019506
Brinjal,36.0,33.72999160480385,3459.0,683,5.064421669106881,12,0,89.75576079892295,85,0,Tirunelveli,0,None,38.97527529903449
Potato,82.0,98.4386100920926,3581.0,4747,0.754371181799031,8,0,188.3065820568882,14,0,Coimbatore,0,None,86.66098125959037
Potato,62.0,61.98656346647216,2898.0,4735,0.6120380147835269,9,0,138.21116254785235,141,1,Chennai,0,None,59.16825144780219
Tomato,30.0,32.159491437357865,1127.0,4297,0.26227600651617405,10,0,98.56391690656491,125,0,Madurai,0,None,28.799652418662138
Brinjal,30.0,34.0032604440972,3437.0,2617,1.3133358807795186,9,0,3.0353764573653796,122,0,Vellore,0,None,30.48850263349213
Ladies Finger,95.0,105.37943478649228,691.0,2486,0.27795655671761865,3,0,65.35894117155547,49,1,Chennai,0,None,85.70541058906873
Carrot,62.0,67.30674611453881,1760.0,4432,0.3971119133574007,5,0,156.70001616905134,82,1,Madurai,0,None,64.4763445556335
Potato,85.0,106.18570065398374,3264.0,1390,2.3482014388489207,11,1,158.7141309077603,198,0,Tirunelveli,0,None,77.04023423407452
Onion,43.0,39.56601186387287,2087.0,2111,0.9886309805779252,8,0,45.30432520722114,138,1,Trichy,0,None,43.980144634397
Tomato,25.409096057228165,62.700465422881116,10231.390182196692,4617,2.2160255971836023,6,0,10.357177746563373,17,0,Coimbatore,1,Medium,25.700338039879423
Ladies Finger,90.0,93.90004764018025,3321.0,4758,0.6979823455233292,6,0,27.91977347196002,119,0,Salem,0,None,91.37650387603958
Ladies Finger,40.0,40.85257425358853,3222.0,1583,2.0353758686039165,1,0,6.531812156899175,67,1,Madurai,0,None,39.80476953457607
Brinjal,68.0,79.05434121521787,1911.0,1985,0.96272040302267,6,0,47.82850908690464,22,0,Tirunelveli,0,None,68.1672847176643
Carrot,44.0,40.95173365033382,2438.0,2439,0.999589995899959,12,0,188.03663825041653,109,1,Madurai,0,None,40.01171543575156
Cabbage,80.0,80.17076396042381,2902.0,3712,0.7817887931034483,1,0,14.021627928251391,137,1,Trichy,0,None,78.32414904689853
Brinjal,89.0,109.55195653064595,1807.0,2784,0.649066091954023,11,1,100.48545743327529,12,0,Erode,0,None,93.12045720271546
Tomato,80.0,101.8977316533597,2918.0,4698,0.621115368241805,8,0,80.64212663676456,134,1,Coimbatore,0,None,84.03836611686062
Onion,48.0,57.24473210962827,4766.0,3210,1.4847352024922118,5,0,86.26034126820292,103,1,Coimbatore,1,Low,46.83878865967714
Carrot,27.0,26.994633260573615,1107.0,2264,0.48895759717314485,10,1,7.853882848330462,15,1,Tirunelveli,0,None,25.768792468859523
Potato,13.0,13.38659820001429,3396.0,1308,2.596330275229358,1,0,189.35124893844815,169,1,Madurai,1,Low,12.740551917209148
Cabbage,86.0,111.4674312505015,2623.0,1098,2.388888888888889,11,0,36.23665581001656,27,0,Vellore,1,Low,88.11135853572527
Carrot,96.0,102.42022727287973,3471.0,2517,1.3790226460071513,4,0,144.84650952238985,121,1,Trichy,0,None,99.65578986069258
Beans,34.0,39.59937408395781,615.0,2595,0.23699421965317918,9,0,4.741550728903676,19,0,Vellore,0,None,36.27764099872195
Ladies Finger,90.0,89.33310769555074,1477.0,3566,0.4141895681435782,7,0,1.9373765481935479,84,1,Vellore,0,None,96.44319163647104
Potato,66.0,80.1866196951408,930.0,738,1.2601626016260163,6,0,72.82255500209989,57,1,Coimbatore,0,None,66.87403820793453
Beans,68.0,75.76200800014091,2402.0,4513,0.5322401949922446,10,0,166.472707932199,133,1,Coimbatore,0,None,72.15682375294145
Ladies Finger,45.0,55.21149561983826,589.0,3351,0.17576842733512385,8,0,125.29140393538543,37,0,Salem,0,None,43.08594044858012
Carrot,80.0,73.6414031673989,3695.0,1904,1.9406512605042017,10,0,32.273471677676625,152,1,Erode,0,None,81.15193405253748
Cabbage,64.0,61.539837560160606,1687.0,4469,0.37748937122398746,11,0,165.47131096522912,25,0,Trichy,0,None,65.0859344856177
Potato,22.0,21.96937516961425,2409.0,3081,0.7818889970788705,2,0,59.4574408562653,189,1,Vellore,0,None,20.81197251743826
Potato,88.0,108.27747689609964,1532.0,1811,0.845941468801767,6,0,9.058928722615489,141,0,Tirunelveli,0,None,90.75239112517191
Potato,67.0,61.23637180368049,3871.0,2682,1.4433258762117822,6,0,131.88459241639953,77,1,Trichy,0,None,68.04261447336454
Ladies Finger,62.0,74.8465347957676,4782.0,2407,1.9867054424594932,3,0,112.8463633369072,147,1,Vellore,0,None,66.34712414738745
Beans,40.0,47.02540245997167,2676.0,1386,1.9307359307359306,5,0,163.67608495590704,94,1,Vellore,0,None,36.32111087268293
Tomato,56.0,55.11113566080178,1631.0,3078,0.5298895386614685,1,0,192.76463217569471,49,0,Erode,0,None,51.91289763772852
Potato,63.0,71.89938302709827,2577.0,4367,0.590107625372109,11,1,188.6123794813943,134,1,Coimbatore,0,None,60.780126643770636
Cabbage,51.0,51.02203411476942,1769.0,1760,1.0051136363636364,6,0,140.27665711193802,31,0,Salem,0,None,47.057096334459956
Cabbage,98.0,124.61129435394618,2381.0,4796,0.4964553794829024,10,0,126.2750652096502,185,0,Coimbatore,0,None,96.55740779331181
Brinjal,36.0,41.52112905948663,1026.0,3160,0.3246835443037975,8,0,4.936831444916923,165,0,Chennai,0,None,35.011825922873896
Beans,27.0,25.67684534551466,2861.0,4927,0.5806778973005886,5,0,142.9437667004072,159,0,Tirunelveli,0,None,25.884108475781453
Beans,65.0,79.09697106484357,3488.0,4759,0.7329270855221686,4,0,59.16481949930721,157,1,Vellore,0,None,58.51445722455043
Potato,78.0,90.84923905555674,3675.0,4314,0.8518776077885952,11,0,133.01119780132623,149,1,Erode,0,None,78.88262348463358
Carrot,26.0,32.04779066436713,1109.0,2656,0.41754518072289154,12,0,145.78784002103146,36,1,Tirunelveli,0,None,27.455068596852353
Carrot,40.0,41.163625163626214,4678.0,2737,1.7091706247716478,1,0,179.75757794746954,177,1,Madurai,1,Low,40.424895768466975
Carrot,75.0,85.71405842650731,3278.0,1770,1.8519774011299435,6,0,35.37939016479679,138,1,Salem,0,None,82.3100423786932
Cabbage,99.0,91.70614572334682,4103.0,2081,1.9716482460355598,6,0,80.54074419891204,136,1,Madurai,0,None,102.41564380093826
Beans,42.0,48.424257108620544,3256.0,2144,1.5186567164179106,3,0,99.99179839295769,29,1,Erode,1,Low,43.934093192048394
Ladies Finger,66.0,66.91189258187106,2599.0,2658,0.9778028592927013,12,0,46.508266324171,190,1,Madurai,0,None,62.38363819761021
Cabbage,35.0,35.67305910734751,1423.0,4732,0.30071851225697377,10,0,94.83285925439728,48,1,Coimbatore,0,None,31.966857169838143
Potato,36.0,45.82864208667529,3157.0,3846,0.8208528341133645,10,0,130.58993162756843,183,1,Coimbatore,0,None,33.50822047043692
Potato,68.0,64.89072224395,2466.0,875,2.8182857142857145,8,0,37.987227291512184,16,1,Erode,0,None,70.74364052473071
Beans,60.0,75.87214056188714,4641.0,4392,1.0566939890710383,11,0,166.64087131933488,130,1,Chennai,0,None,57.63621008378436
Brinjal,84.0,106.86958720542586,865.0,3070,0.28175895765472314,4,0,50.17581997814005,101,1,Tirunelveli,0,None,77.6235153119423
Brinjal,35.0,42.9207716648915,3329.0,2881,1.1555015619576536,9,0,199.54987780204013,44,1,Madurai,0,None,34.66217633187011
Beans,98.0,104.461165696437,3165.0,1006,3.146123260437376,8,0,79.38959458685856,56,1,Chennai,0,None,97.12550945541992
Tomato,91.0,89.09406762951714,4925.0,1964,2.5076374745417516,1,0,59.47230626169446,134,0,Tirunelveli,1,Low,84.85819137193049
Brinjal,26.0,29.847673074691308,1001.0,1229,0.8144833197721725,4,0,119.04594654388032,13,1,Coimbatore,0,None,27.933947918658628
Potato,92.0,93.67321962626474,1255.0,2369,0.5297593921485859,8,0,59.265160379960015,130,1,Erode,0,None,85.43983800913158
Carrot,40.0,45.53087718658447,4122.0,4899,0.8413962033067973,11,0,165.68773418779816,185,1,Madurai,0,None,36.64149405449691
Potato,21.0,25.86068441139363,1192.0,4850,0.24577319587628865,12,0,197.5499078198377,10,1,Coimbatore,0,None,20.267876168668604
Beans,81.0,98.87457109939828,518.0,1624,0.31896551724137934,12,0,187.1874496497119,155,1,Tirunelveli,0,None,83.79046113416597
Tomato,13.73498569465751,37.32260091117253,1373.502201142225,904,1.519360841971488,6,0,4.822038681733365,199,1,Chennai,0,None,12.681399474028046
Onion,52.0,56.3540939686513,921.0,1709,0.5389116442363956,7,0,39.377574355136716,170,1,Madurai,0,None,51.38796574319858
Potato,97.0,108.82185656178864,3743.0,4978,0.7519083969465649,4,0,89.07730519557444,143,1,Coimbatore,0,None,87.5826028021748
Potato,37.0,39.44384910511387,4774.0,2154,2.2163416898792945,7,0,11.917419470628744,186,1,Erode,0,None,37.772258965889314
Onion,83.0,92.72753800249494,1389.0,4354,0.31901699586587046,11,0,36.891810211976676,132,0,Trichy,0,None,78.05807955602619
Carrot,21.0,22.241464903804424,1088.0,3718,0.2926304464766003,6,0,167.8293216141505,76,1,Madurai,0,None,19.51037210816612
Brinjal,76.0,70.56313263788846,3587.0,3766,0.95246946362188,5,0,191.95820408097003,18,1,Madurai,0,None,69.14016169567894
Carrot,50.0,63.055275759290176,1951.0,2813,0.6935655883398507,6,0,90.31311732111502,119,1,Vellore,0,None,54.36927863731139
Tomato,27.154593064595097,46.946514897524594,3062.395998962059,1950,1.5704594866472097,9,0,0.8374887255915731,52,1,Coimbatore,0,None,28.080208060293234
Potato,41.0,44.93016284692534,3279.0,3028,1.0828929986789961,11,0,109.97283567287963,76,1,Erode,0,None,44.79790402193355
Carrot,34.0,31.293258327505217,1349.0,866,1.5577367205542725,5,0,95.01797457335361,91,1,Tirunelveli,0,None,36.87255312886165
Carrot,64.0,77.63010079264737,4630.0,1498,3.0907877169559415,2,0,146.0486668715736,62,1,Trichy,1,Low,63.870342101987134
Tomato,32.0,29.013450412669943,3846.0,2373,1.6207332490518331,6,0,115.671952623308,85,1,Vellore,0,None,34.12871534928724
Potato,46.0,54.13373017593131,626.0,1691,0.3701951507983442,1,0,113.71045112092241,86,1,Chennai,0,None,41.94442906114459
Brinjal,69.0,89.53665366821788,3387.0,1962,1.7262996941896025,3,0,81.81702972697525,94,1,Erode,0,None,66.99040512520867
Potato,52.0,61.37509084271269,1875.0,1681,1.11540749553837,7,0,115.1186857280164,86,1,Erode,0,None,48.4791614742681
Tomato,43.0360387102974,84.41718986495344,2461.7023872435493,1573,1.5649729098814682,12,0,159.24872189127743,100,1,Madurai,0,None,45.058949312449414
Cabbage,96.0,98.58453033294668,4329.0,2127,2.0352609308885756,1,0,83.10281261241319,178,0,Trichy,0,None,103.8338897159995
Ladies Finger,54.0,55.48369544619531,3381.0,1878,1.8003194888178913,6,0,72.3294189682089,161,0,Tirunelveli,0,None,49.95405377172583
Potato,34.0,30.906877359192723,3697.0,4053,0.9121638292622749,1,1,122.32928387799848,156,1,Tirunelveli,0,None,32.61108342564614
Tomato,43.0,41.816155834620346,1962.0,844,2.324644549763033,1,0,166.30815726753312,143,1,Madurai,0,None,40.225008357725876
Carrot,39.0,46.25243273182449,773.0,3147,0.24563075945344773,10,0,77.49025918450774,82,1,Coimbatore,0,None,41.835143180319946
Ladies Finger,13.0,13.083188004081823,642.0,3832,0.16753653444676408,10,0,163.21580846867025,155,1,Salem,0,None,11.749258048773322
Ladies Finger,17.0,19.641723736634123,4786.0,1640,2.9182926829268294,9,0,171.8223515293833,20,0,Coimbatore,0,None,17.000198081249696
Brinjal,82.0,98.72818187475684,3701.0,2281,1.6225339763261728,10,0,16.74498756906968,32,1,Trichy,1,Low,80.12940797936561
Onion,98.0,94.15393795559591,1287.0,3295,0.3905918057663126,5,0,134.34177184881216,192,0,Madurai,0,None,102.49447208935325
Carrot,79.0,82.69598046142754,3670.0,3433,1.0690358287212351,10,0,81.06507212939067,78,0,Chennai,0,None,75.35275282166775
Carrot,77.0,93.78778694226885,2015.0,3417,0.5896985659935616,8,0,67.84813223476726,109,1,Tirunelveli,0,None,70.26144244007781
Carrot,60.0,59.96495570225823,2255.0,2077,1.0857005296100144,8,0,171.73962424891477,26,1,Tirunelveli,0,None,64.28677124843749
Onion,15.0,17.641937081404375,2681.0,3697,0.7251825804706519,9,0,133.87139684814966,162,0,Chennai,0,None,14.193839784947867
Carrot,37.0,45.175461252193756,1689.0,1187,1.4229149115417017,2,0,188.71482880703542,30,1,Madurai,0,None,39.74726204275004
Cabbage,68.0,83.04826140688273,2144.0,4468,0.4798567591763653,6,0,135.54464824026408,166,1,Erode,0,None,64.63148041143808
Potato,16.0,18.991775939916238,2254.0,963,2.340602284527518,6,0,135.3289269639695,181,0,Madurai,1,Low,16.435351495485207
Carrot,68.0,77.63731311693671,4310.0,4003,1.0766924806395204,5,0,186.49778471796037,142,1,Chennai,0,None,73.90057682270898
Potato,33.0,31.538058348642245,1573.0,4069,0.3865814696485623,1,0,172.49930148031706,79,1,Chennai,0,None,31.23828055847951
Carrot,97.0,125.23049046138767,2224.0,2451,0.9073847409220727,9,0,195.15576370978653,125,1,Madurai,0,None,94.46124215989857
Brinjal,91.0,97.94020175664429,4498.0,4275,1.0521637426900585,9,0,196.54790818207718,162,0,Tirunelveli,0,None,86.4495066138127
Tomato,93.0,99.40555110036122,1545.0,4056,0.3809171597633136,8,0,134.70931562627817,25,1,Salem,0,None,86.25492847501735
Cabbage,11.0,13.995625929956502,2005.0,1361,1.4731814842027922,7,0,51.9206567416957,143,1,Coimbatore,1,Low,9.90361626564739
Potato,82.0,87.53320070114803,764.0,3159,0.24184868629313075,5,0,148.45844629738943,95,1,Salem,0,None,76.55215936859487
Beans,27.0,32.10607368671243,1012.0,715,1.4153846153846155,1,0,124.26612483114145,134,1,Madurai,0,None,28.181077811615896
Tomato,71.0,70.50948510920168,3421.0,1579,2.1665611146295123,6,0,68.24888995154413,122,1,Chennai,1,Low,70.20740437767282
Carrot,90.0,112.01204469676769,1418.0,3753,0.37783106847855047,10,0,197.76810826073262,107,1,Trichy,0,None,89.69817736575784
Onion,79.0,78.95591435378049,692.0,4388,0.1577028258887876,8,0,53.41500149126648,61,1,Vellore,0,None,79.54764258459329
Tomato,18.24988223406352,56.92510804275321,10565.095003780092,3699,2.856203028867286,10,1,46.7134722137222,191,0,Chennai,1,High,16.67377356678888
Potato,64.0,63.33246944759269,4105.0,3783,1.085117631509384,9,0,66.03119006312087,135,1,Tirunelveli,0,None,58.96704901123026
Carrot,26.0,26.672140652926068,3018.0,1730,1.7445086705202313,2,0,56.72158468342725,119,1,Tirunelveli,0,None,25.096667188158523
Onion,10.0,12.285000618238817,4048.0,3257,1.2428615290144305,2,0,95.30529416644747,174,0,Madurai,0,None,10.475760830337485
Cabbage,70.0,76.51983568348292,3395.0,4660,0.7285407725321889,11,1,160.59626026182076,180,0,Chennai,0,None,76.73111327580419
Ladies Finger,88.0,110.12023837918267,1504.0,2999,0.5015005001667222,12,0,118.4442798662881,87,1,Vellore,0,None,91.5364624243168
Onion,21.0,25.59010071679721,3420.0,628,5.445859872611465,1,0,82.70330605799184,67,0,Trichy,0,None,19.067208045672167
Onion,88.0,112.76786779560507,1047.0,3168,0.33049242424242425,7,0,189.55593959384595,64,1,Trichy,0,None,81.68510351825446
Carrot,89.0,115.03276975512945,4291.0,1857,2.3107162089391493,1,0,29.204203859392507,44,1,Coimbatore,0,None,96.79754168431275
Carrot,67.0,77.0616164644647,3141.0,3614,0.869120088544549,3,0,112.37275796190369,144,1,Vellore,0,None,69.29684137342608
Beans,80.0,98.39382233535459,1169.0,3668,0.3187022900763359,10,0,186.59132510564547,179,1,Vellore,0,None,81.3841884965992
Cabbage,37.0,36.320497385105256,4065.0,2734,1.4868324798829553,11,1,82.62147954542884,139,1,Vellore,0,None,34.775156622086755
Brinjal,84.0,77.47289268053805,4696.0,2723,1.7245684906353287,10,0,41.41141667660657,175,0,Tirunelveli,0,None,84.73874826958745
Cabbage,11.0,11.647994480498024,2543.0,1841,1.3813145029875067,9,0,114.08189828072832,146,1,Trichy,0,None,11.179441249763578
Onion,30.0,32.32525606910694,1424.0,651,2.187403993855607,5,0,33.24587241033174,83,1,Madurai,0,None,32.49893490669309
Onion,23.0,27.690377657541177,1234.0,3776,0.3268008474576271,9,0,43.315837125448176,88,1,Salem,0,None,24.714079073235123
Onion,98.0,115.30350945451556,4687.0,2216,2.115072202166065,10,0,86.17165507645414,51,1,Chennai,0,None,94.31896092221321
Potato,64.0,78.92319724335772,4283.0,4201,1.019519162104261,1,0,8.213634558081084,55,1,Madurai,0,None,67.13376096678289
Tomato,33.4192413373382,93.89380611205453,9085.090564185644,3705,2.4521162116560444,6,0,40.81287770932012,87,1,Coimbatore,1,High,32.028407194842146
Onion,72.0,67.85641686214066,567.0,4336,0.13076568265682656,4,0,85.42100907206864,163,1,Salem,0,None,71.64144490596078
Brinjal,42.0,49.682285720015216,2251.0,3441,0.6541702993315897,12,0,102.19414860901242,107,1,Coimbatore,0,None,41.401620045363345
Cabbage,82.0,85.54112718067468,3776.0,1799,2.0989438576987216,10,1,171.1102246871745,140,1,Coimbatore,0,None,80.65997422193317
Potato,15.0,16.483523319545267,3927.0,777,5.054054054054054,12,0,119.46247566614237,27,1,Coimbatore,1,Low,14.680906560832327
Carrot,15.0,14.74196160747035,1315.0,3194,0.4117094552285535,3,0,54.824072763840135,196,1,Erode,0,None,15.983025584343816
Ladies Finger,46.0,43.59156026013158,1910.0,1672,1.1423444976076556,5,0,171.58698279946577,130,1,Vellore,0,None,47.535732516619866
Potato,23.0,27.10497054277003,863.0,2666,0.3237059264816204,7,0,145.21697029677009,43,0,Vellore,0,None,21.25799379082546
Beans,10.0,11.257666351118992,3485.0,1365,2.553113553113553,3,0,116.53722931091657,115,1,Vellore,1,Low,9.248214735427554
Brinjal,15.0,14.652140214818068,2854.0,3838,0.7436164669098488,10,0,81.577921701456,136,0,Salem,0,None,14.33890895547962
Brinjal,19.0,23.279922179276685,1635.0,1373,1.1908230152949746,4,0,149.99073636048158,23,1,Trichy,0,None,20.159444035001478
Brinjal,29.0,36.802683619401435,4730.0,1769,2.6738270209157715,7,0,184.10717702051093,198,1,Coimbatore,0,None,26.169617558181557
Tomato,60.0,56.049672723905324,569.0,4424,0.12861663652802893,8,0,96.69961702136077,66,0,Tirunelveli,0,None,59.14979390349987
Cabbage,85.0,84.65387837502406,2830.0,609,4.64696223316913,9,0,93.25065630556708,189,1,Chennai,1,Low,89.962905590384
Tomato,15.964101738514545,36.72242183059667,4330.23742559546,2776,1.559883798845627,7,0,70.03973620464382,123,1,Tirunelveli,0,None,16.338362808248505
Beans,19.0,20.1722364800135,676.0,638,1.0595611285266457,5,0,103.32551837085506,195,1,Chennai,0,None,18.18148145275779
Tomato,11.68930939917428,27.45639591579957,5554.89832884024,3380,1.643461044035574,2,0,32.919854739914946,145,0,Madurai,0,None,10.669720532426275
Potato,99.0,109.50608544457732,1773.0,3826,0.46340825927861995,3,0,148.6870347912389,85,1,Trichy,0,None,99.64997534054763
Ladies Finger,11.0,9.946424938780835,4877.0,3659,1.3328778354741733,12,0,160.4076540565737,25,0,Tirunelveli,0,None,10.253306129095279
Ladies Finger,83.0,98.57858271226567,1154.0,1259,0.9166004765687054,11,1,59.60137143875108,49,1,Trichy,0,None,85.0829358030494
Brinjal,74.0,72.78749630662331,4621.0,3504,1.3187785388127853,6,0,50.50607792728889,174,1,Trichy,0,None,73.15387468168801
Carrot,25.0,25.91865768798151,754.0,4663,0.16169847737508042,7,0,4.201831397272149,113,1,Erode,0,None,22.672156542866574
Brinjal,18.0,20.076214335127364,3497.0,3303,1.0587344838026036,5,0,24.149327179336023,191,1,Coimbatore,0,None,19.717075966055845
Onion,67.0,70.03922537758466,1565.0,921,1.6992399565689469,7,0,125.49357975321456,77,1,Trichy,0,None,72.67710882316536
Potato,24.0,28.690042112610847,720.0,4166,0.1728276524243879,11,0,196.58937591094016,19,1,Coimbatore,0,None,24.685331584703658
Cabbage,96.0,100.88454844637333,1943.0,4696,0.4137563884156729,9,0,36.13150826226064,18,1,Chennai,0,None,104.59557459963418
Carrot,87.0,92.00267892647616,933.0,3599,0.25923867741039175,7,0,46.077327877177886,179,1,Salem,0,None,83.33284390906222
Tomato,42.290320901863545,109.93232122954714,2703.9435227319923,1673,1.6162244606885787,1,0,159.47887158155572,139,1,Coimbatore,0,None,42.357551448157956
Carrot,52.0,57.24046442674231,4299.0,3651,1.1774856203779787,3,0,172.87325329119466,194,1,Erode,0,None,51.55163594606758
Cabbage,39.0,50.18061578428798,3564.0,1253,2.8443735035913806,12,0,83.43285579514041,133,0,Tirunelveli,0,None,41.946445357928475
Carrot,62.0,57.34268626983714,2698.0,664,4.063253012048193,7,0,171.5715567034978,158,0,Coimbatore,0,None,59.58079874237479
Onion,93.0,112.71778883788963,864.0,4332,0.1994459833795014,4,0,75.17049303639584,181,0,Tirunelveli,0,None,98.96213044807536
Carrot,50.0,48.58327836580302,952.0,4461,0.2134050661286707,10,0,141.1230609568586,111,1,Coimbatore,0,None,50.21550983910967
Tomato,39.0,35.71404532518778,1668.0,4664,0.35763293310463123,5,0,93.54412319423018,67,0,Vellore,0,None,39.82599515839997
Beans,59.0,53.34811209918302,945.0,4126,0.22903538536112458,3,0,50.1746943432221,186,1,Madurai,0,None,59.11394611948438
Tomato,30.0,38.34445979537733,4675.0,3809,1.2273562614859543,11,0,178.08818960021716,157,1,Coimbatore,0,None,28.576325661367818
Ladies Finger,66.0,66.76581886518183,1907.0,1716,1.1113053613053614,6,0,78.45340830470941,140,1,Coimbatore,0,None,65.30768448740002
Tomato,93.0,95.47220526852828,4437.0,4552,0.9747363796133568,7,0,188.94147633449634,193,1,Tirunelveli,0,None,89.92873619654793
Ladies Finger,82.0,74.00282938262141,2822.0,1003,2.8135593220338984,7,0,188.4742878936829,144,1,Salem,0,None,86.726495249814
Potato,72.0,84.62414625254107,2052.0,1257,1.6324582338902147,2,0,11.141367223049038,90,1,Vellore,0,None,66.66082272147959
Beans,97.0,89.59114560498095,2743.0,806,3.403225806451613,4,0,198.05703411698826,161,1,Chennai,0,None,99.16002813120589
Tomato,32.0,33.72180241544021,3906.0,1811,2.156819436775262,3,0,158.80289005319256,18,1,Madurai,0,None,32.489528980095145
Potato,29.0,28.86416017841586,2980.0,2045,1.4572127139364304,12,0,36.41262577637108,56,0,Trichy,0,None,29.07460470038655
Cabbage,27.0,31.366941764250864,1488.0,2975,0.5001680672268908,11,0,18.489903407413323,171,1,Tirunelveli,0,None,26.772661593686188
Carrot,82.0,81.8030459171611,1778.0,3094,0.5746606334841629,11,0,179.11114817477701,151,1,Salem,0,None,89.65260442269617
Tomato,87.0,102.23436838152756,3850.0,903,4.263565891472868,11,0,70.69463841214412,64,0,Coimbatore,0,None,83.79201794738846
Brinjal,59.0,53.26039854663224,2564.0,2874,0.8921363952679193,5,0,169.9892991890377,71,0,Coimbatore,0,None,57.594506278971025
Carrot,79.0,86.6501075270631,4640.0,4909,0.9452026889386841,2,0,168.3244015085548,188,0,Vellore,0,None,71.57959012742147
Onion,41.0,40.468442214878976,2761.0,4669,0.5913471835510816,2,0,39.81868398718513,60,0,Trichy,0,None,39.75214324895098
Carrot,75.0,71.26930477236942,824.0,2493,0.3305254713196951,8,0,73.33577594059628,146,0,Trichy,0,None,73.36376140261744
Brinjal,12.0,12.933098968565188,1691.0,1187,1.4245998315080033,11,0,171.6645877757716,65,1,Erode,0,None,12.82767380498522
Potato,45.0,46.131015555435965,854.0,2372,0.3600337268128162,1,1,65.87585386041515,86,1,Tirunelveli,0,None,46.74039784666968
Onion,64.0,79.67261243704162,4015.0,2943,1.3642541624193,11,1,20.883073899623604,93,1,Tirunelveli,0,None,64.88298488709277
Ladies Finger,66.0,79.24747151869502,3907.0,1139,3.430201931518876,10,0,144.44321973472924,12,0,Erode,0,None,61.69886833961923
Onion,43.0,46.347595716119166,3090.0,4576,0.6752622377622378,4,0,24.922677135665474,75,1,Coimbatore,0,None,44.31129321736219
Onion,21.0,20.019587767890254,2873.0,4490,0.6398663697104677,9,0,60.36001117223102,100,1,Coimbatore,0,None,22.67892092931726
Brinjal,81.0,91.60625019951723,4361.0,2680,1.6272388059701492,12,0,87.00291886804467,27,1,Salem,0,None,77.64101258221201
Onion,57.0,74.07832855676311,586.0,2563,0.22863831447522434,10,0,104.83925421266147,172,1,Vellore,0,None,58.90306376015227
Cabbage,62.0,59.001337639533055,3207.0,4433,0.7234378524701105,5,0,43.972391273795374,67,1,Madurai,0,None,61.31600805582257
Carrot,47.0,49.56989325976429,1487.0,4136,0.35952611218568664,11,1,114.43439235675395,163,1,Trichy,0,None,51.06407253135689
Beans,60.0,64.48218762832981,4624.0,2919,1.5841041452552245,10,0,167.27571548207987,111,1,Trichy,0,None,65.69327172766171
