vegetable_name,month,year,prev_demand_kg,prev_price_rs,festival_week,school_holiday,season,city,rainfall_mm,temperature,supply_volume_kg,predicted_demand_kg,predicted_price_rs
Beans,4,2025,861.1649540495875,59.351518454571355,0,1,Summer,Salem,135.08304313247723,28.787955844546666,841.4716169991997,891.0705785969253,57.60661751507558
Potato,4,2025,917.768896855239,72.40688604946753,0,1,Summer,Erode,244.99657296048707,38.27858318061348,766.0457538411332,921.289743044759,75.39895353013557
Beans,8,2025,321.77535378833375,55.665087165831814,0,0,Monsoon,Chennai,282.4003178360705,35.1492585032876,304.1940545455419,335.8749439695867,54.41577766986599
Tomato,8,2023,324.6783283341794,52.69378698142955,0,0,Monsoon,Vellore,239.3994105657672,36.07819080095445,268.02774661983915,321.0167081355144,51.54909590836121
Brinjal,4,2025,1008.1183049211542,69.45690352008624,0,1,Summer,Tirunelveli,71.70436039978301,34.43309345482263,1064.7264650613774,1043.4532777741863,71.12990687360482
Beans,9,2025,331.04865234787826,59.87072705699903,0,0,Monsoon,Vellore,40.00334019491112,28.63816414874456,303.46481138233594,345.0953633829844,58.25653226457426
Onion,1,2025,1446.3862703533493,93.4682506540508,1,0,Monsoon,Coimbatore,173.16482190268505,35.110568011374355,1166.7480070287797,1423.0914637828814,96.23173510884062
Brinjal,11,2023,511.8807251644137,25.285580124191426,1,0,Winter,Salem,239.21830737233358,32.61923037859612,563.1365247874894,502.1916076637693,25.322217924214296
Carrot,1,2024,749.938404050545,41.24130875685406,1,0,Monsoon,Erode,142.5325094795506,30.79076403477754,889.9387471729588,764.724658658058,39.52246613592928
Tomato,7,2023,622.4791420230148,77.35777821086863,0,0,Monsoon,Coimbatore,262.2041013926147,28.31068878916628,537.4355529164933,595.2273221221016,79.85413631548852
Cabbage,5,2025,286.62184961236875,85.29779814905818,0,1,Summer,Trichy,184.51938895734338,27.63508149933866,288.1340540755921,292.7951401638827,89.33460927631619
Brinjal,9,2023,738.7417298378793,75.55121671640438,0,0,Monsoon,Vellore,296.43722278639063,32.278456836480345,643.9357290391829,767.6368806399278,75.25169673681121
Beans,12,2025,466.1644608424756,29.49163851828765,0,0,Winter,Madurai,190.7732297129215,36.488026384937974,387.702110820095,445.04993220926184,28.074412079507358
Beans,4,2023,430.7684843901961,65.5306898414962,0,1,Summer,Vellore,168.580576055899,26.67901867202184,449.63715907020185,433.7163173152771,67.44414033229492
Brinjal,12,2024,209.86397776517737,26.425949422114208,0,0,Winter,Coimbatore,146.22189093024227,39.180574744221666,172.6959502823675,218.90908623959575,25.23812253066359
Beans,9,2023,742.6710840181775,38.26040214014911,0,0,Monsoon,Tirunelveli,83.70248710433899,31.074528810642825,890.846720155306,709.6197184857892,38.56090629507767
Tomato,3,2023,813.4983069254083,73.09505139247909,0,0,Summer,Erode,94.93713926232485,26.304505303838997,749.466157853761,851.4527569771917,76.34564228427558
Potato,1,2025,991.8254958643214,28.281188091029517,1,0,Monsoon,Trichy,171.0544895264082,34.152940134787514,1167.3276047871109,1020.4099988816819,26.93512016206817
Onion,4,2025,759.2474362257811,27.57606450845045,0,1,Summer,Vellore,161.46603056054258,32.99985321789408,730.5919982816076,734.1286378351875,28.892701807084517
Ladies Finger,12,2023,271.6216242686155,67.13590850839272,0,0,Winter,Tirunelveli,27.167840280276145,35.02004876114521,231.78307798030588,281.17852045548085,69.26539944451919
Carrot,1,2025,329.9579292300924,32.88373571186735,0,0,Monsoon,Salem,154.1599577139815,36.94967303522707,308.57422038847517,336.73823553195064,31.856133627543755
Ladies Finger,10,2025,195.43265903742355,57.36800664812068,0,0,Winter,Salem,290.0905543854946,33.5679877594437,223.8432188876418,188.3863391320495,57.76503033181087
Brinjal,6,2025,927.1498909546632,58.41595785671148,0,0,Summer,Erode,137.37008853812142,30.917190862582864,1063.2778141812391,903.4144182038845,61.14243055330905
Potato,5,2024,986.4155005465637,64.28747731773822,0,1,Summer,Coimbatore,133.0317308508132,29.814955684613466,996.7113162036791,1004.9373461150126,62.831202122266156
Brinjal,6,2025,179.52221028704736,39.60434124721548,0,0,Summer,Trichy,94.68996461014568,32.36529644003365,166.64928887358025,173.99755641955286,38.84975794762739
Brinjal,2,2024,695.4866636233063,37.28671722521674,0,0,Monsoon,Vellore,72.48038293072891,35.219231657986505,755.5724531853207,702.950933679379,35.75266091418698
Carrot,6,2024,674.3340975084383,72.36049751992243,0,0,Summer,Coimbatore,252.4866022628322,25.455307082995063,767.0719923591645,671.658950125227,70.3169498027052
Beans,10,2025,417.8822863487286,49.15425455002676,0,0,Winter,Tirunelveli,163.4403255828295,26.884652386184708,382.73470598447585,406.9651856284158,47.74619580522118
Ladies Finger,10,2023,804.0668249726872,43.81165223548329,0,0,Winter,Erode,286.39990706372066,37.00206374128114,720.9774284539131,769.3341384361887,43.00947901108929
Carrot,12,2023,423.30751217142983,34.20713014662726,0,0,Winter,Erode,107.90266836692032,35.30851515191024,391.61603608759316,404.72031396129177,34.8966270739792
Tomato,4,2024,1049.9970707377418,59.40324893273708,0,1,Summer,Trichy,91.22839079138515,37.1744052166728,963.4423516185561,1044.3613542587475,60.75181273999346
Brinjal,7,2023,937.4769330987882,77.66716500579183,0,0,Monsoon,Vellore,274.52953634700896,27.345432124673124,1031.8989211625421,943.8769583994424,75.9170586985299
Potato,5,2024,639.6116017873861,31.49253852443358,0,1,Summer,Erode,214.33790516573453,31.66941486870857,518.6178443438768,636.3667343448443,30.851491802977314
Beans,4,2023,910.78782441883,83.69390030836453,0,1,Summer,Salem,89.38647939505964,31.826134532805767,788.2153814133015,892.9476631189758,84.70748637673923
Beans,6,2023,433.36051220671334,94.79143643548058,0,0,Summer,Coimbatore,229.43287263752677,28.983363970186204,486.537932716502,422.60479750767024,97.86027495094605
Beans,5,2024,901.1734823378549,57.181359004981786,0,1,Summer,Trichy,129.6031676791088,39.98574247155467,800.3600676297115,865.4164189115153,57.66760165603688
Onion,2,2024,718.6470437799672,36.04689204729873,0,0,Monsoon,Chennai,260.39987756852696,37.422788039851795,754.8825813654059,688.1245743090964,34.6497037954389
Potato,7,2024,609.7731050839546,70.36842887981945,0,0,Monsoon,Coimbatore,246.34272741610417,39.54236349109267,598.5352639410362,610.1999230948763,70.87629163580927
Cabbage,6,2023,336.2376356212666,66.30863659459514,0,0,Summer,Trichy,83.7391412322809,38.960083833435974,272.30465903549765,342.85105964478896,67.80274517044285
Ladies Finger,6,2024,166.6815271149037,57.19772433709547,0,0,Summer,Vellore,263.7973390087682,32.71340516898967,169.2944987079493,162.5993870533069,58.72991617744994
Potato,4,2025,811.0978944257521,76.67920807439971,0,1,Summer,Tirunelveli,177.80881999286333,37.375529787142,927.3543179162236,808.1472885353917,78.85897788531169
Carrot,2,2024,178.04689959727608,73.62871754837643,0,0,Monsoon,Coimbatore,294.31345867633974,34.927160928616374,200.61543302075623,182.4899809990578,75.09786269789626
Carrot,10,2023,201.56699245370297,35.68377634866421,0,0,Winter,Chennai,260.90876545549014,38.362482224344504,197.45807030533027,200.74668913661807,34.17424264245075
Beans,6,2024,813.0914078878022,101.79302254274262,0,0,Summer,Madurai,105.57893121953303,31.692238846857542,868.921591447973,799.5861605604863,99.29155226623
Beans,5,2024,452.73446764876024,60.324601877910766,0,1,Summer,Vellore,174.7601332322208,35.25682301334812,498.5727182606633,463.03202137719614,62.554298443933
Ladies Finger,5,2024,1010.4604309303633,46.6186903752117,0,1,Summer,Tirunelveli,157.63353790865386,26.642364588316934,890.3584131525221,1060.8135694809005,46.81151757846081
Tomato,11,2023,977.9948136984893,64.67369689045015,0,0,Winter,Vellore,206.0824305010531,38.39670611983709,1052.0944035192044,956.8503646568582,65.92748162738769
Onion,9,2023,233.85262856025466,39.34645111623204,0,0,Monsoon,Salem,31.69510363467921,37.19276457305136,241.2195921654264,236.618754868591,40.45390454785801
Onion,7,2024,317.9997505868382,43.876992610041185,0,0,Monsoon,Coimbatore,85.84051273749431,34.606709109898794,294.3611836470719,332.5632190785791,41.8297955636145
Beans,3,2024,956.9441300116863,36.87283101945721,0,0,Summer,Salem,14.423690545935063,32.25361878555801,771.1618969953253,997.2452464146265,38.62829497156081
Brinjal,8,2025,369.0232366466702,74.07936538739554,0,0,Monsoon,Erode,105.23328690309364,37.4904061952413,368.0500043452182,384.21344765937033,77.25006769076384
Ladies Finger,11,2024,541.1868940016163,84.58192342610536,1,0,Winter,Coimbatore,137.341479767762,28.88442407537463,623.1759559066672,524.770922166456,88.36527285604987
Onion,7,2024,682.8971867274121,55.22974360970747,0,0,Monsoon,Salem,140.71792331703568,26.06556132105012,769.8457920089346,671.6759840943315,55.64165917457136
Cabbage,3,2023,431.91629000631553,86.40960635189117,0,0,Summer,Coimbatore,59.15489459041988,26.464150571634875,374.35887956160514,450.217939252945,89.18742679247516
Onion,9,2024,655.4239317568927,21.767218840343592,0,0,Monsoon,Erode,188.62020451799788,28.991520528059628,534.5654420695662,652.5116723120273,22.618260251235775
Carrot,9,2025,618.2119209417302,50.47661637926167,0,0,Monsoon,Madurai,140.1053599565225,35.28477623897799,550.524474916031,595.4497802450103,52.43027719264426
Onion,9,2025,236.0795552030042,55.4214804698759,0,0,Monsoon,Madurai,146.77165842833236,28.26623057251033,196.25781357778982,237.8131304697751,53.195448561504456
Cabbage,11,2023,708.6648859923141,36.2112752027052,1,0,Winter,Coimbatore,262.70553827583177,29.0714629641408,567.9814150801681,684.7517835395143,35.66637807684649
Beans,10,2023,533.9490091088012,44.209278580079186,1,0,Winter,Erode,269.4439334460302,39.031372366728014,636.4252580222218,553.6278509890353,42.76788318569526
Beans,10,2024,853.1832237383501,106.21603084156555,1,0,Winter,Trichy,23.0387052860202,31.205590478650457,914.2326937498289,830.7272352847286,101.79704632234672
Onion,5,2024,724.7084817846661,54.741148635482396,0,1,Summer,Chennai,220.30501060058873,32.826001282798686,641.5710643987499,745.1256205743028,53.11947213732894
Ladies Finger,9,2024,497.5793087401427,21.631108164187093,0,0,Monsoon,Tirunelveli,49.961554049181004,39.79265195925542,561.4384400357857,486.70607146109245,20.701119109584592
Tomato,12,2025,228.8508490026741,54.49804392105321,0,0,Winter,Chennai,133.76598595794235,35.62875318651738,250.07655811811,221.38948073170343,53.7416985897059
Ladies Finger,7,2025,556.8488209706999,80.24487759845174,0,0,Monsoon,Tirunelveli,142.36006878673223,37.240851356714856,541.7175200843028,573.3533034144438,81.01053250616035
Onion,1,2024,421.6900676330527,46.140934674754995,0,0,Monsoon,Chennai,8.64035416395561,34.65579709487419,384.09966230068045,419.567995743563,45.42697085521455
Ladies Finger,8,2024,1008.961009326172,70.64087448022754,0,0,Monsoon,Chennai,259.136886889501,31.101606228580078,1114.8459033221834,973.0295019558675,67.16971614423923
Cabbage,10,2025,896.9851649430267,67.93307535127248,0,0,Winter,Erode,215.42044836025823,31.64040552951154,980.3040381737895,873.0373621173102,70.06034528988303
Onion,12,2023,187.3416186945701,47.73525278349892,0,0,Winter,Erode,179.2897319606701,36.08395683024209,152.05918889121372,188.11418207898083,45.6010451144541
Onion,5,2024,1022.0011410901284,42.06207402671532,0,1,Summer,Coimbatore,132.4511769843525,26.960089456198936,936.5615961487493,1059.7088037248232,43.7632864367408
Onion,2,2025,536.4446837615573,24.741070730278313,0,0,Monsoon,Erode,65.31746963967066,28.755104010720792,607.6254497361085,534.4705370864065,24.708482316277703
Brinjal,6,2025,817.3826691544914,73.95426948542419,0,0,Summer,Madurai,186.88621325501452,31.703112928006583,908.2707083734865,794.5344107196707,71.47359227447669
Onion,2,2025,263.63811146083856,51.74977115461721,0,0,Monsoon,Salem,8.468627895211911,37.82748017457209,248.7431657986639,267.09485602222526,52.86186565381564
Onion,9,2023,894.6667135480081,29.87775058046675,0,0,Monsoon,Vellore,291.8532475980067,25.073026114832548,863.4171677304554,858.9209804530235,29.905112521557143
Ladies Finger,8,2025,555.0953585591707,58.305897156394224,0,0,Monsoon,Trichy,253.6926274873264,34.52897481038622,453.30415839867817,538.8198336445049,60.78427418769725
Cabbage,1,2025,325.3197432271475,22.366847562144244,0,0,Monsoon,Coimbatore,43.982490108000945,27.39499524050726,363.06766658522935,329.10291086657384,21.348844109438225
Potato,10,2024,741.4065528970965,39.20285301471865,0,0,Winter,Tirunelveli,284.1458808019064,31.096940769281083,822.0229600303642,740.2112027268281,40.761293151243095
Carrot,8,2024,910.6664578999912,23.281767142975735,0,0,Monsoon,Madurai,60.27340190565673,37.07678813131997,1038.2081128161751,891.4650860927876,24.334708526225292
Potato,1,2024,1191.6167592924892,68.11589447007725,1,0,Monsoon,Madurai,288.1100323866391,25.66882139101216,1021.4834156269178,1133.7059147236096,68.57130666874677
Potato,7,2023,570.4787441171645,77.64703559658778,0,0,Monsoon,Coimbatore,137.86889325165657,32.484519163311894,472.8614302052189,581.000389432526,77.6720411633042
Cabbage,6,2023,467.5910374832478,66.89206011300895,0,0,Summer,Coimbatore,63.91059595297926,34.116676579103306,389.74479310082705,474.2804413225245,68.64820437666816
Onion,7,2023,735.4162623271144,67.61439932377716,0,0,Monsoon,Tirunelveli,280.32606505275413,28.098016059580097,804.5530831767171,762.3656694531552,67.75559291900721
Brinjal,2,2023,1045.5211870133578,56.110699512020105,0,0,Monsoon,Chennai,27.216264824349256,28.94043215502903,1202.251530442867,1006.7221660382033,57.34511696060349
Cabbage,12,2025,575.499401137442,52.515804414395305,0,0,Winter,Coimbatore,96.0170180655873,36.44725086618342,645.0770897950786,568.887265396076,52.08456561710316
Ladies Finger,7,2025,567.6444510025254,39.61350101070773,0,0,Monsoon,Chennai,174.396305917516,26.183947825576183,497.6360250221568,566.1994751646096,39.06480311765476
Onion,4,2024,973.2321899224908,85.91447538255495,0,1,Summer,Tirunelveli,147.0937468229485,37.70177502804618,1102.4546673398152,963.8424450183755,84.48227987401273
Ladies Finger,1,2025,735.0588139521886,56.64333883223232,0,0,Monsoon,Tirunelveli,293.49924230317436,36.597515376204385,619.2917271378528,755.5249393981219,54.7771563393737
Beans,1,2025,105.38624704778832,56.62221855728457,0,0,Monsoon,Vellore,201.70855737965832,29.931401913316748,96.03267667695907,102.06062795132082,56.60815601525268
Potato,9,2024,772.5393417534532,44.533064136937035,0,0,Monsoon,Chennai,146.78377831548093,29.29134883046891,841.3783682849205,806.9410625288709,46.390434833952675
Carrot,10,2023,272.7121433610891,27.157954587267334,0,0,Winter,Vellore,95.76758933585654,38.58867506851971,231.98390746055253,263.94498762952463,27.139025832825716
Cabbage,8,2023,839.6553899314404,70.39438192903978,0,0,Monsoon,Coimbatore,10.395212944205124,26.90837330405516,978.935599036344,839.1132798289456,70.06756059185561
Cabbage,6,2024,191.37469409872145,42.043872692851245,0,0,Summer,Chennai,115.01635908959955,37.557429462925384,219.33794790793078,193.342913557459,43.000523950796286
Potato,11,2023,600.9595824026906,66.42598756588102,0,0,Winter,Chennai,186.1670541070376,34.57525097696096,648.8884506751853,577.6430545135239,68.74733955359622
Potato,12,2024,238.69142618506754,28.529064156750678,0,0,Winter,Madurai,50.43542927931753,32.683908458143904,237.48601614381215,241.67725429651276,29.801993609208477
Carrot,12,2025,722.7645442012549,54.37322277939075,0,0,Winter,Chennai,9.741231507524484,36.15029343355019,787.3306343502647,696.4599792176647,56.20059207383021
Brinjal,12,2024,269.4373258406907,29.19471733517413,0,0,Winter,Chennai,135.01925112472745,28.070791809249982,276.60631650301593,273.46657132713824,28.61848129688299
Cabbage,1,2023,490.1332433966996,32.90036430012927,1,0,Monsoon,Madurai,51.24411189186322,27.965354546717315,454.6117821216791,494.71581354997267,31.946641222559403
Carrot,12,2024,558.9043065224167,51.822744465835214,0,0,Winter,Tirunelveli,89.1642341535288,27.0343992401097,479.6804363366105,569.938844634172,52.56280741362479
Onion,11,2024,448.74427339334164,34.84886496117314,0,0,Winter,Erode,21.756695086344426,35.54920081063376,431.2479774811108,467.59333021092294,35.372486829400586
Potato,10,2025,514.2883454936874,46.96724496896769,0,0,Winter,Chennai,36.995547322587676,31.014554900325276,483.5770590409063,528.3201930026651,48.391153337689865
Beans,7,2025,731.2017217867526,47.686081545460716,0,0,Monsoon,Erode,212.16849850062698,27.85572679445552,692.2204538216861,702.3781173322923,48.29744856982521
Onion,4,2024,509.62382995585006,80.29195570360405,0,1,Summer,Tirunelveli,1.1879829036428258,32.51744097186236,485.9308999110872,533.6821178546057,77.55527733060971
Brinjal,8,2025,588.9047143523123,24.520666859248397,0,0,Monsoon,Madurai,66.32146584419755,35.9381642275128,588.9731494799873,583.9081921167239,23.709530682460585
Ladies Finger,9,2024,713.7958527881754,41.131001115791875,0,0,Monsoon,Coimbatore,101.24311371389156,25.27121638308528,685.3382021580744,717.35604673529,41.622856291691896
Ladies Finger,1,2024,113.5119403257161,21.832973108494045,0,0,Monsoon,Madurai,270.9083620478435,25.762801354537316,130.01915557649698,111.7065079608543,22.70522825417883
Potato,2,2023,461.59670427445457,22.40926894308357,0,0,Monsoon,Tirunelveli,288.483827529985,36.62622700508679,484.11094204729,466.52622914956,23.192405444293698
Carrot,3,2025,382.5107297373735,73.5732814501519,0,0,Summer,Erode,42.485173495985165,26.537444937838192,387.9370192467258,366.64202870566083,72.12348438775837
Carrot,2,2025,617.3711116461027,74.85606678642341,0,0,Monsoon,Madurai,88.13834119629826,35.08078810758043,667.2934103886597,609.4519062359493,71.24586236552835
Cabbage,7,2025,721.9278324573476,68.8922079773734,0,0,Monsoon,Erode,151.17390761418,25.202704634592738,682.3274390603339,729.2258851932472,71.29383548494198
Tomato,4,2024,886.3137997100648,31.546794848905147,0,1,Summer,Vellore,168.5844329979718,29.718462263910478,738.9626756909943,902.7111444740581,32.2021896308581
Ladies Finger,4,2023,367.51206466061404,80.63126580440714,0,1,Summer,Salem,94.62491737760504,35.23898919671958,422.12267305222144,357.86436000324437,84.49285480725038
Beans,4,2025,153.63665159422507,49.95762379033085,0,1,Summer,Tirunelveli,124.33021409049942,36.4366678290865,178.23770442638906,156.16886001583865,47.98539449641174
Brinjal,6,2025,1117.66319015696,29.632480978299963,0,0,Summer,Vellore,124.2394543737295,35.46796593028216,1014.0559728911117,1173.4721681217072,28.67041578662941
Carrot,11,2025,998.9003000329255,95.02649925963529,1,0,Winter,Erode,275.8904724084223,29.66792106706014,882.651531051752,1033.7101984388205,98.88475635503478
Onion,2,2025,754.5298375037379,45.60108556078396,0,0,Monsoon,Trichy,274.7804887533461,34.23177130576609,661.7803421498313,762.5569874597255,46.410337720844026
Tomato,7,2023,784.4788198126295,45.53697078599307,0,0,Monsoon,Trichy,31.873712540868148,27.6050745543151,844.1528906247057,795.9005076550654,47.32228807236893
Carrot,3,2024,218.72213475739102,70.50414029852242,0,0,Summer,Tirunelveli,26.442673017237638,31.204982853748106,240.60841932399802,222.9522395099812,73.96337473632626
Cabbage,11,2025,727.0242997338737,93.63833087442875,1,0,Winter,Tirunelveli,174.92030532664307,39.40327108574237,773.6515176945868,728.6753322279574,89.17732557921101
Beans,9,2024,975.9674163381038,77.35766074348038,0,0,Monsoon,Trichy,59.747069279120105,31.371912719971178,931.28860456789,1016.5106840231485,79.38392380105937
Cabbage,10,2025,330.63862773287735,52.47311800709881,0,0,Winter,Tirunelveli,219.0390563329275,30.808690723052123,368.25282733136413,330.40375149426603,50.79856713320872
Carrot,10,2023,1067.6063285822377,32.84257528529601,1,0,Winter,Madurai,34.42258750145757,26.89206487024228,1080.2184383037925,1042.9298408463242,31.269537126313942
Potato,3,2024,152.98992358970528,73.5008694413657,0,0,Summer,Chennai,145.2639418042925,25.95402154566696,156.1530188877924,158.20835129763515,77.1527548789663
Tomato,7,2024,842.2337639466538,27.15036723099437,0,0,Monsoon,Tirunelveli,69.11852145436931,35.27802180654799,1004.5817807814589,858.3293455714293,28.190750441718556
Potato,3,2024,153.85737035986057,71.99232742639317,0,0,Summer,Coimbatore,283.9795718335016,35.89455250553227,136.60578243038796,153.07398082881068,74.12655271226313
Tomato,2,2023,762.059993474636,61.94544855577573,0,0,Monsoon,Tirunelveli,218.2689106296602,34.44808600274769,719.3204419853395,754.882309834311,64.8596012486311
Cabbage,2,2025,376.4240239082193,62.09485576201525,0,0,Monsoon,Erode,211.79557981524553,28.573141532134244,359.6618245822086,374.304811123289,64.52471400093019
Carrot,7,2025,363.83300244359873,36.77533661556584,0,0,Monsoon,Salem,295.0161661381718,37.61660963408305,296.3006135821912,369.5961024807867,35.99116463002614
Brinjal,7,2025,308.7557929288959,62.33966576909963,0,0,Monsoon,Salem,9.137342421149041,26.363148075544725,352.5589823827708,312.7867860133977,63.880927590242486
Carrot,9,2025,661.4235236743239,57.67170569593804,0,0,Monsoon,Vellore,287.93513593131445,35.14236000180168,769.3019121049578,676.6210858144755,59.029664028279306
Carrot,8,2023,310.4588133569584,19.38512463785716,0,0,Monsoon,Tirunelveli,97.83181699163804,28.30656827338921,363.27260067304076,321.882662060051,19.38451057581242
Potato,2,2025,462.80892514363074,77.9078799001638,0,0,Monsoon,Vellore,100.91811702087283,32.785325403678335,551.5318566459198,471.89675377755077,79.24770953009526
Beans,10,2025,439.4005345810483,50.495150480400746,0,0,Winter,Coimbatore,228.3017948848666,35.69521437792611,415.8990012284011,419.75651569074455,51.782436176280434
Ladies Finger,5,2023,751.8818825327411,54.663545835279855,0,1,Summer,Coimbatore,56.979829869107746,37.28120215576288,636.6000800935902,763.6113417541649,53.795211724377765
Onion,7,2023,397.13684540091026,68.66818483636936,0,0,Monsoon,Vellore,212.04107886315154,38.80057246163579,360.7088494063833,391.9935831870513,69.1414556199421
Tomato,1,2024,1139.7984912954346,37.023690062919876,1,0,Monsoon,Madurai,141.21029984731848,25.737225855177655,998.9477283046106,1172.9111884521992,36.85322867338276
Cabbage,3,2025,503.5079422327698,63.610575504465565,0,0,Summer,Madurai,8.737135496731586,36.53661615260949,584.4538068067444,500.8068527006248,63.93302063797076
Carrot,11,2023,418.0045807720644,37.977917964629754,1,0,Winter,Chennai,280.97106542125175,29.62528182514298,479.79254131887086,429.0438972672301,37.02016212913156
Beans,6,2024,125.10520842664205,70.14630125527768,0,0,Summer,Salem,150.50974980192746,35.88202252675244,105.75049305580825,123.93380338829216,70.04159323406354
Onion,12,2024,686.8333898663649,79.97032778652844,0,0,Winter,Salem,166.7612442596878,35.492918056038576,662.6617280247884,661.9973286850275,81.29595784649185
Onion,10,2023,1357.297437176226,80.7718320414361,1,0,Winter,Salem,68.02026806950843,34.02972029461679,1464.4956096335957,1301.7156064298467,80.75187587435029
Ladies Finger,12,2024,561.8711907990707,65.08842564204193,0,0,Winter,Chennai,59.400909092266055,31.57032694525494,541.3614905356247,557.8773519118201,65.64533063100647
Potato,7,2024,737.3475782704422,61.728552718325425,0,0,Monsoon,Coimbatore,107.70023042377912,37.125367337471104,704.3316531058096,759.1704924774025,60.52951340601902
Brinjal,12,2024,532.4448728286474,35.365666585845055,0,0,Winter,Vellore,193.90953363709679,38.099663098865925,434.8251567344716,550.049404596736,35.617940512885426
Cabbage,8,2024,640.5136438969897,21.652831109450776,0,0,Monsoon,Erode,69.9562663264849,37.966044807915964,591.6728291196082,652.9480412053966,20.605103978437956
Carrot,12,2023,515.0578002333698,75.30312768289811,0,0,Winter,Coimbatore,124.57843127184616,29.253220163644713,470.5317088844406,514.145701062614,76.95662792267939
Tomato,10,2024,806.7421722799688,73.18433864718762,0,0,Winter,Erode,90.83028228522751,31.89019015259234,909.3479963347552,841.4257739910256,73.51427862259852
Brinjal,8,2023,521.4750592808514,29.16984003500886,0,0,Monsoon,Chennai,247.1233385736899,37.85543542495867,503.76726328801425,500.0601594011885,28.988349599570395
Carrot,5,2023,557.2076171738796,70.50266138067747,0,1,Summer,Erode,10.547097614550427,33.62605628628123,621.082214335257,530.3105393380044,70.85295112992341
Onion,4,2024,499.7268868427337,84.90735809368161,0,1,Summer,Tirunelveli,199.33519712797786,35.63198897359231,435.33803604129184,519.1429399136447,84.4141129528008
Cabbage,10,2025,1037.5016242106549,103.49048992732607,1,0,Winter,Salem,264.6617211680972,31.508320727282193,1140.254593231881,1089.3509300865996,105.81831391045063
Onion,9,2025,153.048563664692,74.24375029380394,0,0,Monsoon,Tirunelveli,251.0590266679777,33.58472778445115,183.60974769438164,149.7862821922913,72.61376635878156
Potato,6,2023,449.46797664462804,68.7612263768956,0,0,Summer,Chennai,292.5261509123044,28.48434481144679,518.0203911753194,441.74859289247524,66.09907048065259
Brinjal,6,2025,233.8752454385974,67.76273403493998,0,0,Summer,Chennai,296.7839835319155,25.821174733893926,220.31190935170338,233.45193515264222,67.78396785863941
Brinjal,4,2024,529.1037168562956,77.2110767681029,0,1,Summer,Chennai,169.28505052002956,31.1543920441592,493.75040637135874,509.2600293695461,74.17321658255179
Ladies Finger,1,2025,1003.9809080495871,74.13080587148993,1,0,Monsoon,Erode,173.94160355003885,34.41795739003152,949.8574724590505,1007.5363393239738,76.26873483568055
Tomato,9,2024,627.0273698656174,37.437255726694765,0,0,Monsoon,Vellore,29.92906731085272,25.817678348662888,668.7938715932466,646.3107348016698,37.46976605494255
Tomato,4,2024,1109.1386780830849,56.06755427816733,0,1,Summer,Chennai,240.04579451752517,38.98193649670979,1229.0271484482544,1136.6121001503827,54.57673295174946
Beans,10,2023,487.3528338459562,69.15905384317101,0,0,Winter,Coimbatore,275.55645913293637,38.56170490719258,420.3962493719009,480.8533843673356,69.98288617514135
Ladies Finger,4,2023,1089.6645124464844,95.67320470778535,0,1,Summer,Madurai,154.33573032046183,29.964879214051045,1236.7478183643725,1068.946247002821,95.74504662101879
Beans,4,2024,776.107995154946,83.45236498179402,0,1,Summer,Tirunelveli,180.7323329584328,26.60870250243769,778.643945520715,794.3836611421095,87.55884526709485
Potato,7,2024,716.735553236053,43.57943473933073,0,0,Monsoon,Erode,70.17684623381545,28.009481352198602,778.4140239357247,703.472509608468,42.73573164610662
Tomato,3,2023,955.4610271323805,46.35460165900649,0,0,Summer,Chennai,85.47397576573074,32.17425501266565,833.4053516870288,954.0880997703002,47.301049316597584
Ladies Finger,1,2023,247.37582484316562,48.652752233018724,0,0,Monsoon,Salem,280.9983913754043,26.594177673558036,281.21520777763743,246.95169317771828,49.42806978099661
Tomato,2,2025,367.77508505539777,48.883340851598255,0,0,Monsoon,Madurai,34.62088779432244,37.023091910786135,372.09874036176586,367.09797950322104,49.76601189687148
Cabbage,8,2025,107.41151869198593,21.36755037468902,0,0,Monsoon,Chennai,82.22495869229871,37.01746100762738,102.13455369117032,111.74381199236238,20.44808480325737
Cabbage,4,2025,163.17380247963226,83.24015697068833,0,1,Summer,Madurai,201.69804299809238,32.96801570229394,136.99245769816042,168.2677555111403,86.28693975540507
Potato,4,2025,326.5240319625692,32.133639871262275,0,1,Summer,Trichy,216.59494408549344,37.92812723523712,346.648041492984,326.9024932546912,31.037641000138652
Cabbage,1,2023,624.0127906504113,75.70352332342037,0,0,Monsoon,Madurai,91.69454905085503,33.89474051451148,633.4187904791855,593.1062124979773,72.46636040723641
Tomato,8,2024,567.9874820201991,35.02954602337464,0,0,Monsoon,Salem,237.17026580734657,28.64418042530566,660.7660244228188,544.8764778575152,34.917948692029206
Brinjal,11,2023,636.1137987432106,76.5655500691522,0,0,Winter,Erode,279.92329591984355,38.060072023214815,616.223750633584,648.2827682630235,79.64983481687061
Ladies Finger,7,2025,858.0238236431438,66.85416315774211,0,0,Monsoon,Tirunelveli,254.95278137910722,29.387725305115467,743.8965271741712,847.6422358776481,65.8752519002381
Cabbage,3,2024,874.1203718287343,45.42118888478871,0,0,Summer,Salem,97.71066347331069,32.08863779565783,1006.0801514638149,833.9354243193029,46.80577578205925
Beans,4,2023,919.7396852785334,22.000219458090047,0,1,Summer,Erode,278.55232558313355,33.69605672409658,981.1918558394888,957.5940449544572,21.660580441681496
