land_area,soil_type,water_availability,irrigation_type,rainfall_mm,temperature_celsius,humidity_percent,season,previous_crop,market_demand_level,district,recommended_crop
7.388402465790251,Black,Low,Tank,1616.9110030080092,34.55015344354912,50.18575623271074,Summer,Beans,High,Tirunelveli,Brinjal
16.695421899894377,Sandy,Medium,Rainfed,439.6918347099265,41.29292076659067,56.249462761258116,Kharif,None,Medium,Vellore,Brinjal
4.510901612813325,Clay,Medium,Tank,1616.8774270842396,34.165893577904875,69.16661732870371,Rabi,Maize,Medium,Trichy,Onion
2.942054623440129,Loamy,Medium,Canal,1126.226355061818,40.246537986826965,68.6422478008817,Rabi,Rice,Medium,Vellore,Onion
2.352728130349941,Loamy,Medium,Tank,960.7097576707399,23.60104363223663,55.05852191327586,Kharif,Tomato,Medium,Salem,Beans
13.093310846776518,Loamy,Medium,Tank,838.7682114864064,39.343910519952445,54.21373911604999,Summer,Maize,High,Trichy,Ladies Finger
4.8107357433477045,Black,Low,Tank,1226.5457621247951,41.66273426953918,91.55634365734154,Kharif,Maize,Medium,Trichy,Maize
13.863311314259532,Black,Low,Canal,662.9693227281423,31.128759244940237,86.23866654061601,Kharif,Brinjal,Low,Trichy,Brinjal
12.011779963946072,Loamy,Low,Canal,1260.5373878603273,35.155476645102,88.03276037234443,Summer,None,High,Vellore,Maize
3.6365393921760507,Sandy,High,Tank,1534.9849156921082,41.819818929685994,45.45479547729688,Rabi,Maize,Low,Salem,Rice
11.324156511394582,Loamy,Low,Canal,904.153766765757,37.24341925867874,70.48245827726092,Rabi,Brinjal,High,Tirunelveli,Maize
4.44837092322213,Sandy,High,Borewell,1453.2439988537412,36.63782247361196,86.30837043231898,Rabi,Banana,Low,Trichy,Rice
2.9319241097721145,Red,Medium,Tank,669.2554660750579,23.032103781503178,76.46731024752708,Rabi,Banana,Low,Trichy,Banana
1.0668919167070978,Black,High,Borewell,458.08408769932464,32.94044987286459,66.45350894373681,Rabi,Tomato,High,Erode,Onion
4.89605573154203,Black,Medium,Tank,1449.995493284816,37.70975799297693,54.84013960705179,Summer,Rice,Low,Tirunelveli,Ladies Finger
3.405494854910247,Red,Medium,Canal,1503.0575890595567,37.34952922279294,68.44979810428852,Kharif,Onion,Medium,Vellore,Banana
14.842359326506983,Clay,Medium,Rainfed,675.0403196090591,33.16095646940225,80.46147128315545,Summer,None,Medium,Trichy,Ladies Finger
3.882861448186166,Black,Low,Rainfed,1466.0491607847682,41.804781500068685,81.09707732581208,Summer,None,Medium,Erode,Maize
4.457259167710593,Black,High,Canal,868.6691908612846,20.576327587705425,41.33054701402454,Rabi,Brinjal,High,Tirunelveli,Tomato
10.602535941656901,Red,Low,Borewell,395.431375807557,38.76001643726565,52.40477314591529,Kharif,Beans,High,Trichy,Maize
9.434644291388906,Red,Medium,Canal,437.02257338711195,36.014664753422835,67.30536337954149,Kharif,Banana,High,Chennai,Banana
15.42750153032664,Black,High,Rainfed,1868.4591987492424,30.385329552333964,40.73714445376911,Rabi,Brinjal,Low,Madurai,Rice
5.874440604239435,Sandy,Medium,Rainfed,1064.557732165918,37.087632253013986,43.59513866604119,Kharif,Onion,Low,Chennai,Brinjal
12.584139083888607,Loamy,High,Borewell,1205.1151598678691,29.044103257215546,59.10388294423635,Summer,Maize,Low,Chennai,Rice
2.9957700664049347,Red,Medium,Canal,1011.9486424260743,25.723471401165128,80.19515307394013,Rabi,Beans,Medium,Trichy,Banana
13.256404728744451,Sandy,High,Tank,875.0472790649923,26.791372354210296,92.08697932562976,Kharif,None,High,Coimbatore,Brinjal
14.540156773430706,Sandy,High,Rainfed,1462.3819794809724,31.992321621735393,93.92842521006082,Kharif,Maize,Medium,Madurai,Rice
1.8195330570500308,Clay,High,Canal,438.933087769523,30.08261411363044,66.65829579215259,Kharif,Beans,Medium,Tirunelveli,Brinjal
17.07451974387291,Sandy,Medium,Canal,1765.3777442872629,30.123569818745672,81.2106041982677,Summer,Banana,Medium,Chennai,Ladies Finger
7.441480788999628,Loamy,Low,Rainfed,1145.33508153497,27.47510437436147,87.96746350123621,Rabi,Onion,Medium,Chennai,Onion
10.628024260326779,Red,Low,Canal,574.7536791859815,25.6208535824233,92.06508748097839,Rabi,Rice,Low,Coimbatore,Onion
1.771489529579595,Loamy,High,Canal,1146.2812636582935,22.320421399045873,76.12290575983617,Kharif,Maize,Low,Madurai,Rice
9.100907085890283,Loamy,Medium,Tank,788.1345287437784,37.44279721874447,71.76763512346366,Kharif,Banana,Low,Salem,Beans
8.221424216917871,Sandy,Medium,Tank,1483.0285008869641,37.4517497096416,57.421892238713966,Summer,Tomato,Low,Coimbatore,Ladies Finger
3.7926570302148797,Clay,High,Rainfed,613.1822267046443,39.66777362017315,75.9860903778729,Summer,Beans,Medium,Tirunelveli,Brinjal
19.37123960351608,Loamy,High,Tank,1557.541564545419,27.032670313691984,94.3628794176642,Kharif,Ladies Finger,High,Trichy,Rice
14.64111818653412,Sandy,Medium,Canal,1026.7324694650456,23.569134927214545,40.693413598666744,Kharif,Tomato,High,Chennai,Brinjal
14.527395636198593,Sandy,Medium,Canal,944.3461145724656,41.416062579475806,58.52622760236068,Kharif,Onion,Medium,Coimbatore,Brinjal
2.6595946837196833,Black,High,Rainfed,1832.203218316903,34.33669421154137,57.27334372460026,Rabi,Brinjal,Low,Chennai,Rice
7.036556923732018,Sandy,High,Tank,1704.1629616037392,22.214024527517733,53.19307620157696,Rabi,None,Low,Vellore,Rice
4.229578149334441,Loamy,High,Rainfed,1355.578564713333,27.752248825412398,86.2796154196618,Summer,Tomato,High,Chennai,Rice
14.916247335713077,Sandy,Medium,Rainfed,1466.7562343663656,21.532105259572926,49.61847904467777,Kharif,Onion,High,Erode,Brinjal
1.9170819963953176,Loamy,Medium,Borewell,666.4007769452642,27.928312038467645,43.767797364483876,Kharif,Beans,High,Tirunelveli,Beans
15.305350294686436,Black,High,Rainfed,1672.5732515779173,21.300065581721572,89.4366063499136,Summer,Rice,Medium,Madurai,Rice
0.503673791353347,Loamy,Low,Canal,1059.9944244709231,30.12788196644238,87.55099852374684,Rabi,Tomato,Low,Tirunelveli,Onion
16.14590941860565,Loamy,High,Borewell,1016.4548706847206,20.59785035399857,93.1433875888739,Rabi,None,Low,Tirunelveli,Rice
18.260018152056347,Sandy,Low,Borewell,1727.0835461513038,41.599571251733806,74.17394734894413,Kharif,Ladies Finger,High,Chennai,Maize
12.884237565239516,Black,Medium,Tank,1496.2661616833527,31.895366486188028,45.30939586074925,Rabi,None,High,Erode,Onion
6.034654716958645,Loamy,High,Rainfed,684.797540380526,36.06541523598321,72.93445630109203,Summer,Onion,Medium,Salem,Beans
6.94295607557759,Clay,Low,Rainfed,434.24757572440865,25.26922373800984,83.70180532851046,Rabi,Tomato,Low,Erode,Onion
15.888636508480262,Red,Low,Borewell,408.189545787292,38.29021731648562,72.94381794974657,Kharif,Beans,High,Salem,Maize
18.23772297901355,Black,Low,Borewell,409.96771897572364,41.02813864185655,41.38280770525,Summer,Banana,Medium,Chennai,Maize
9.556448106398085,Clay,Low,Canal,580.2019480894955,23.75280205425598,92.14595760942933,Rabi,Onion,High,Trichy,Onion
12.972308442964795,Black,Medium,Tank,1129.0340166561496,34.348933710000395,92.2792078922412,Rabi,Ladies Finger,High,Salem,Onion
5.744699443616185,Clay,Medium,Borewell,367.6021404805682,33.289576895566825,89.90590905920658,Summer,Rice,High,Trichy,Ladies Finger
9.722941248862448,Loamy,Medium,Rainfed,1060.6958402481782,30.43434524948773,72.49770926990729,Kharif,Brinjal,High,Tirunelveli,Beans
1.465188643126499,Loamy,High,Canal,1086.848323526946,29.64784674782358,52.01804088947716,Rabi,Brinjal,Medium,Salem,Rice
8.241793304125238,Red,High,Borewell,1690.9513368720209,31.695188221297478,88.3924472548638,Summer,None,Low,Trichy,Rice
13.67069404716824,Loamy,Low,Borewell,1880.0253806042938,23.634486665432703,61.442979411784926,Summer,Banana,High,Trichy,Beans
5.5343784567278,Red,High,Borewell,1521.32969069185,40.988728806870895,79.67663981084586,Kharif,Ladies Finger,Medium,Trichy,Rice
16.676957358872382,Clay,Low,Tank,1467.2028529374315,22.51872803744991,61.11113856747387,Summer,Onion,Medium,Trichy,Brinjal
2.8599875094612646,Black,High,Borewell,987.2075403951555,27.063784135915103,81.24179204400565,Rabi,None,Medium,Coimbatore,Tomato
17.8167617550223,Red,Medium,Canal,1381.3632788962218,40.09231284667721,73.69154075896506,Summer,Onion,Medium,Madurai,Banana
14.94913438035428,Red,Medium,Rainfed,1207.7447033311983,23.12701672345607,40.64386359019972,Rabi,Tomato,Low,Salem,Banana
2.1456514206185755,Sandy,High,Borewell,1673.63847084114,24.753130030257118,65.66342815834687,Kharif,Brinjal,High,Tirunelveli,Rice
17.11090411904198,Black,Low,Borewell,768.1479962342115,26.738896973120678,83.39418379564364,Rabi,Tomato,Low,Chennai,Tomato
11.795693899500273,Clay,Low,Rainfed,842.073591145936,32.8083724250705,60.414483289069516,Kharif,Brinjal,High,Erode,Brinjal
7.8037812968923665,Black,High,Rainfed,542.4100449392448,39.58213477404378,59.023260340582155,Summer,Maize,Low,Madurai,Brinjal
8.02455280645476,Loamy,Medium,Rainfed,829.0697416077691,34.89665407417021,73.31785871989797,Rabi,Onion,Medium,Salem,Onion
2.5525541113417414,Clay,High,Canal,1125.5024894209764,20.60580783712824,67.80003148507475,Summer,Onion,Medium,Madurai,Rice
4.57284937876193,Loamy,Low,Canal,972.2382555879544,26.890537743543828,48.08840178116236,Kharif,Beans,Medium,Trichy,Beans
7.7227412323684765,Black,High,Rainfed,1810.286242924758,33.26474328254815,85.4689047857818,Kharif,Onion,High,Trichy,Rice
19.42947199670634,Black,High,Borewell,1112.3933616378122,31.709665685277475,49.25853257555217,Kharif,Ladies Finger,Low,Madurai,Rice
6.395498362354128,Red,Low,Canal,398.00088973834227,27.533855534363695,54.863623067193075,Summer,Ladies Finger,Low,Salem,Brinjal
11.819118219377073,Red,Low,Borewell,1364.5983464158085,30.75575229943393,62.09783403598783,Kharif,Tomato,Medium,Erode,Brinjal
6.853550792506772,Sandy,Low,Borewell,1542.390648810075,23.255651242048366,86.89067800458545,Kharif,Onion,Medium,Madurai,Brinjal
3.081261391181963,Loamy,High,Canal,1527.64350027504,31.734505832837975,87.84830378062267,Kharif,Brinjal,Low,Vellore,Rice
2.934005872353542,Clay,High,Canal,358.58414102250003,41.3313699906581,92.20116786991923,Rabi,Onion,Medium,Vellore,Onion
6.397725826642908,Black,Medium,Rainfed,645.4792548463483,36.75956021030934,61.259727875266535,Summer,None,Low,Coimbatore,Ladies Finger
14.651471032789008,Red,Medium,Rainfed,992.8931545754888,38.20541628633867,82.04902870600947,Summer,Tomato,Low,Salem,Banana
1.6596955929119752,Red,High,Borewell,1739.8470521520028,39.647984514299125,43.43516764904893,Rabi,Tomato,Low,Trichy,Rice
10.453433535582528,Red,Low,Rainfed,332.4973605305988,30.490556302991976,77.82471233368084,Summer,Tomato,Medium,Coimbatore,Brinjal
3.1214850234583764,Red,Medium,Borewell,773.8917831047402,24.63550920507847,92.65964104709529,Summer,Tomato,Low,Coimbatore,Banana
13.698015327719215,Clay,Low,Canal,324.33597203400194,36.23312940835366,85.87795283503718,Kharif,Beans,High,Erode,Maize
18.7732750549465,Black,High,Rainfed,1803.5212683533612,35.400754000986296,45.74222713614448,Summer,None,Medium,Tirunelveli,Rice
5.966521985434658,Black,Medium,Rainfed,412.21673503841066,27.674051747328544,46.104895433522316,Kharif,Maize,High,Trichy,Tomato
2.468353399561669,Sandy,High,Rainfed,1731.5265435775848,25.329086792140473,66.30429363073729,Rabi,Maize,Medium,Trichy,Rice
13.503661209778222,Black,Medium,Rainfed,982.2202411735107,26.43533200355632,48.37812742054945,Summer,Brinjal,High,Vellore,Tomato
9.790521233703936,Clay,High,Borewell,672.7657352705887,20.740721920705198,51.80454402923416,Summer,None,High,Tirunelveli,Brinjal
4.162935624486595,Sandy,Medium,Tank,1362.1325667419842,21.579067736983287,77.54394716728713,Rabi,Maize,Medium,Chennai,Onion
6.412284159490398,Black,High,Rainfed,1618.0884556853305,25.971006369827716,67.31824825498705,Rabi,Maize,Medium,Erode,Rice
12.776375089388862,Loamy,High,Tank,984.1592836372372,22.260461553953313,50.39717386001425,Kharif,Maize,Medium,Tirunelveli,Beans
17.96667115556037,Sandy,High,Canal,719.6005776432338,36.299889235345574,57.39485823511187,Summer,None,High,Madurai,Brinjal
5.772669084498248,Loamy,Medium,Tank,1272.0755781321614,39.95839607433369,91.86410992488234,Summer,Rice,Medium,Erode,Ladies Finger
18.75826250239856,Loamy,High,Borewell,1467.9327530555126,30.86390889005243,61.32068430006059,Summer,None,Low,Coimbatore,Rice
3.2127590533762067,Red,High,Rainfed,1432.855203082951,41.2530451128309,81.85707846379307,Kharif,Onion,Low,Salem,Rice
6.312018068469142,Red,Low,Rainfed,1395.0536765090571,21.06009227265252,59.80277562455381,Summer,None,Low,Vellore,Brinjal
2.664061729410388,Loamy,High,Tank,1760.2263652150702,24.092506000124644,70.36381505593579,Summer,Maize,High,Salem,Rice
17.46038194529336,Clay,High,Rainfed,1333.1786078296284,26.49663250658032,47.51304970081449,Summer,Onion,Medium,Madurai,Rice
6.654733203385325,Black,High,Tank,1512.4517015804502,24.38273604766917,88.96182514498959,Summer,Tomato,High,Salem,Rice
16.554533881504,Sandy,High,Tank,469.7735959315029,35.136977764392306,53.30388859547803,Rabi,Banana,Medium,Tirunelveli,Onion
14.332967858204123,Sandy,Low,Borewell,1551.5407226032953,27.265341145400917,89.8336237127501,Kharif,None,Medium,Chennai,Brinjal
8.254127802044703,Clay,Low,Tank,754.3294706491121,24.83571767411018,47.233504680400785,Summer,Brinjal,High,Coimbatore,Brinjal
15.51808512926337,Clay,Medium,Borewell,751.4908160296303,20.386151994065838,56.13197359293106,Kharif,Ladies Finger,Medium,Vellore,Brinjal
7.2878640667816175,Black,Low,Borewell,1398.9798607844818,41.43227776395986,86.58834548411447,Kharif,Banana,High,Vellore,Maize
15.717334409634118,Red,Medium,Rainfed,814.9567390164275,21.44528689699605,52.55294499215345,Rabi,Maize,High,Vellore,Banana
1.6644715349323418,Black,Medium,Tank,1928.2426616799467,40.73993502007047,83.18542487316246,Rabi,Brinjal,High,Salem,Onion
4.894934726131933,Black,Low,Canal,1823.3276900507747,38.6382776587388,57.33308715229043,Summer,Beans,Low,Vellore,Maize
13.645540762953228,Loamy,High,Borewell,1910.5719242969597,27.421483102374516,79.87396434582288,Kharif,None,Medium,Coimbatore,Rice
13.956882885637947,Sandy,High,Tank,1372.5670433895777,29.848815359029203,47.38511679962515,Rabi,Brinjal,Low,Coimbatore,Rice
5.216919235201339,Red,Medium,Borewell,1935.9273450792332,33.65998898478958,91.07631578581857,Rabi,Maize,Medium,Coimbatore,Banana
4.016004740744173,Loamy,Medium,Canal,1057.4207858612144,24.602080238974413,42.74884657628233,Kharif,Rice,Low,Trichy,Beans
10.781036884701296,Black,Medium,Borewell,634.7736975708283,40.931455827960306,94.7150611681273,Summer,None,Low,Trichy,Ladies Finger
9.021419770479607,Loamy,Low,Rainfed,663.7269657700027,20.28665049065584,40.78045271676719,Summer,Maize,High,Madurai,Beans
8.20651556304442,Sandy,Medium,Rainfed,967.7494188758837,38.7928819394991,82.51989729336064,Summer,Rice,Low,Vellore,Ladies Finger
15.73630239198092,Black,Medium,Canal,1753.851874531229,33.267414735751366,85.94743069631693,Kharif,Beans,Medium,Chennai,Brinjal
3.9688184189559568,Loamy,Medium,Borewell,717.8726468204601,28.860816766169542,89.2053538667699,Kharif,Onion,High,Tirunelveli,Beans
8.25781419729206,Loamy,Medium,Rainfed,1140.9478223051815,31.27984545187782,66.48521371517198,Summer,Onion,High,Tirunelveli,Ladies Finger
18.40931542683547,Clay,Low,Rainfed,768.4314966731217,33.68487037216187,94.58432591561285,Kharif,Onion,High,Madurai,Brinjal
8.604275970193042,Clay,Medium,Borewell,625.7080077492038,40.20125990685962,45.59920256222453,Rabi,None,High,Trichy,Onion
1.2023669566828146,Clay,Medium,Canal,1455.2348761276442,24.947584769950076,63.725935682574104,Summer,Banana,Low,Trichy,Ladies Finger
10.575618511912221,Sandy,Low,Rainfed,544.4843955351832,29.462263283655602,89.70666644763281,Rabi,Banana,High,Trichy,Onion
15.380613090225511,Sandy,Low,Canal,647.9561853973828,33.00486667168736,50.237474376434136,Summer,Ladies Finger,Medium,Chennai,Brinjal
12.902828141209381,Loamy,Medium,Rainfed,1795.144170237815,30.120052702777578,45.227917504298105,Summer,Banana,Low,Trichy,Ladies Finger
14.671609871279834,Red,Medium,Tank,557.711627160169,39.269427837375254,69.65020040048049,Summer,Beans,Low,Tirunelveli,Banana
11.160660150856982,Clay,High,Borewell,1008.1619084198967,31.495223983882944,43.00489310005348,Rabi,Banana,Low,Vellore,Rice
6.4318750329074765,Red,Low,Tank,302.50549754672943,36.045585469935915,93.1765024889607,Rabi,Tomato,Low,Chennai,Maize
14.966978375694945,Red,High,Rainfed,1336.3727198167333,39.712897592458816,84.9914712026281,Summer,Tomato,Medium,Salem,Rice
7.7333496590764215,Loamy,Low,Canal,989.7769866456036,24.85074556316034,81.93655864615542,Rabi,Beans,High,Erode,Onion
2.029888418183917,Sandy,Medium,Tank,584.4462168018026,37.17389778336226,72.10750292827615,Summer,Brinjal,High,Salem,Ladies Finger
12.230300646346569,Black,Low,Borewell,520.9003328555001,32.3220173437547,82.94025192604956,Summer,None,Low,Chennai,Brinjal
19.462189981282016,Sandy,Low,Tank,466.9994867214368,37.67739838556855,46.711677187701675,Rabi,Ladies Finger,High,Tirunelveli,Maize
7.219779646727413,Sandy,Low,Borewell,631.9090250260365,27.597522949387532,58.45857498484135,Kharif,Tomato,High,Vellore,Brinjal
15.412023258787444,Red,Low,Tank,1143.6398799000146,28.37138961713768,48.966943531237504,Rabi,Rice,Low,Madurai,Onion
16.86044789050121,Sandy,High,Canal,1733.572754591884,22.145315164099745,70.74393487548757,Kharif,Tomato,Medium,Salem,Rice
10.918665761926679,Loamy,High,Borewell,825.0185208124794,30.609815947548228,46.51707973226203,Rabi,Tomato,Low,Chennai,Onion
4.921183955434284,Loamy,Medium,Borewell,567.364453905516,26.815332902600183,55.952504257934024,Rabi,Tomato,High,Trichy,Onion
1.8823857298800646,Loamy,Medium,Tank,1969.2396867301165,33.815854417290154,53.61305402272266,Kharif,Rice,Medium,Trichy,Beans
6.482143690681753,Loamy,High,Canal,867.8849416369077,36.11937911298617,62.24900620656283,Rabi,Banana,Low,Salem,Onion
6.072287329557767,Clay,Low,Canal,865.1754671528105,21.244884435227743,60.56565758570475,Kharif,Onion,Medium,Vellore,Brinjal
12.829501995933978,Loamy,Medium,Borewell,472.3339258403705,26.11276107397367,55.19755096562195,Rabi,None,High,Erode,Onion
1.8162996603345278,Red,Medium,Borewell,475.3063160937288,32.051263276433026,93.84266288726073,Kharif,Beans,Medium,Coimbatore,Banana
11.8525729868055,Clay,Low,Borewell,975.94104353988,25.814077789490064,51.29331162887399,Kharif,Tomato,Medium,Chennai,Brinjal
11.217322236349755,Sandy,Low,Rainfed,430.8650940104427,21.662839504789474,92.32827714650612,Summer,None,Medium,Chennai,Brinjal
12.18136944943244,Black,Low,Rainfed,1240.7443274154025,34.1159019942018,78.70857710447791,Rabi,None,High,Erode,Onion
12.395144633049972,Clay,Low,Tank,724.1914236250227,20.044407390461146,49.574492142128605,Summer,None,Medium,Trichy,Brinjal
18.922357046270054,Loamy,High,Rainfed,1612.9117257810829,33.75450492966973,60.545514057622505,Kharif,Rice,High,Trichy,Rice
11.867058107683132,Clay,High,Tank,1897.407569198964,24.85064125641269,79.91492507002567,Rabi,Brinjal,Medium,Salem,Rice
10.211787664608945,Loamy,Medium,Canal,457.46332118732425,36.46445569287709,90.30017651167074,Summer,Onion,High,Madurai,Ladies Finger
14.60723244807502,Sandy,Low,Tank,689.5923170640756,32.03127124927298,76.88715389602791,Rabi,Onion,High,Erode,Onion
13.252884800626124,Red,Low,Rainfed,1555.8293562351628,20.302402188249594,53.66069432033901,Kharif,Beans,Low,Erode,Brinjal
18.267781561011542,Loamy,High,Canal,1545.6469071364806,33.3480979437836,77.00794177289438,Rabi,Ladies Finger,Medium,Coimbatore,Rice
16.199261210665423,Loamy,Low,Rainfed,1225.231742393286,24.40620439308777,73.92309843188977,Kharif,Ladies Finger,Low,Tirunelveli,Beans
6.184166948012596,Sandy,High,Borewell,650.5695886430378,37.593812807226946,58.348373396597374,Kharif,Brinjal,High,Salem,Brinjal
1.1826543387327102,Loamy,High,Canal,1371.4202730754685,25.464439392350567,78.80034566559175,Rabi,Banana,Medium,Chennai,Rice
3.315558826606511,Black,Medium,Canal,1150.1362010616904,37.272149710105566,72.93649700436914,Kharif,Onion,Medium,Erode,Brinjal
8.448840730603287,Loamy,Medium,Tank,1876.0880690593265,22.318650798371714,82.04424004415273,Rabi,Brinjal,Medium,Salem,Onion
5.5746136607119725,Red,High,Borewell,1637.08805006444,40.73568876544257,81.0727151743545,Summer,Onion,Low,Madurai,Rice
16.213968386047746,Clay,Low,Tank,1240.7463193717708,25.607409476127412,80.83919580622319,Rabi,Onion,High,Trichy,Onion
6.50201871777454,Red,Medium,Canal,934.9843007294688,25.972972592001092,52.74809746591425,Kharif,Beans,High,Salem,Banana
2.013995131781235,Red,Low,Rainfed,629.5672154927175,38.8939689656994,77.23174306482605,Kharif,Ladies Finger,Low,Tirunelveli,Maize
9.064606724369488,Clay,High,Rainfed,1445.197209707343,23.943571626264177,78.16722747805863,Summer,Ladies Finger,High,Salem,Rice
14.942209903440224,Red,Medium,Borewell,1545.0817833992444,31.328533698091707,48.8749540580461,Kharif,Rice,Medium,Madurai,Banana
14.782070363847037,Loamy,Medium,Canal,902.2612562692666,22.31760065858933,52.22987176114937,Kharif,Ladies Finger,Low,Vellore,Beans
8.125140947984274,Loamy,Medium,Rainfed,1573.9637697619703,32.58206848471322,94.24356695732709,Kharif,Rice,Medium,Salem,Beans
11.047647574842577,Sandy,Low,Canal,591.8796430992643,31.002480545685792,62.6576952268756,Rabi,Rice,Medium,Trichy,Onion
10.883829295111646,Red,High,Borewell,499.24663965639684,27.418544662446546,47.85630806478825,Rabi,Rice,Low,Trichy,Onion
8.141257777166507,Clay,Low,Rainfed,1614.0774262194975,40.93172463196498,82.706911645806,Rabi,Rice,Low,Salem,Maize
13.628305567413365,Loamy,Low,Borewell,1368.324976244798,35.14989584477326,53.92998109374933,Kharif,Brinjal,High,Erode,Maize
15.176446734400802,Red,High,Canal,1733.6544852394013,30.672082519549882,58.34956177102761,Kharif,Ladies Finger,Medium,Trichy,Rice
4.077122829866973,Sandy,High,Borewell,1123.3855246955645,20.294089031706704,62.53565800436165,Kharif,Banana,Medium,Madurai,Rice
5.977198321131754,Sandy,Medium,Canal,961.988396264088,31.918741213886392,93.24361966279174,Kharif,Rice,High,Coimbatore,Brinjal
7.821644105096757,Red,Medium,Rainfed,693.632341140583,40.736010672891915,42.35606553155123,Summer,Tomato,Low,Tirunelveli,Banana
14.720077486816038,Loamy,Low,Canal,936.6166799456288,28.128602548690367,42.4925603428492,Summer,Maize,Medium,Erode,Beans
9.937792679505069,Black,Low,Tank,462.13172386419967,22.280928776154084,42.67617150139423,Kharif,Beans,High,Tirunelveli,Tomato
16.158540403177824,Sandy,High,Rainfed,1440.9677047454707,33.65042327114335,80.82392529594979,Summer,None,Low,Chennai,Rice
8.119725470427923,Sandy,High,Tank,1589.8160459786652,33.137416731786644,75.97730053653305,Rabi,Beans,High,Tirunelveli,Rice
15.286212195093153,Black,Medium,Borewell,1517.8750903287682,25.96073936296004,51.12397992884942,Summer,None,High,Madurai,Tomato
17.299517290924424,Black,Medium,Tank,1567.7807444294142,32.274403793315415,72.15674495912036,Rabi,Tomato,Medium,Vellore,Onion
13.360459988495018,Clay,Medium,Canal,1206.527378774474,34.008757774975194,81.15280572325427,Kharif,Rice,Medium,Trichy,Brinjal
16.605395292662593,Red,Medium,Canal,671.8165420964764,33.09667185040476,54.55492648089465,Summer,Beans,Low,Vellore,Banana
15.671492241320736,Black,Medium,Borewell,1571.325576500522,23.313378270802026,51.94769875491559,Kharif,Brinjal,Medium,Trichy,Tomato
17.644122565724327,Loamy,Low,Borewell,1371.0677934159698,38.87864867352428,83.10748139594871,Kharif,Banana,Medium,Madurai,Maize
10.526920280182114,Red,Low,Tank,1433.5122466326252,22.07520337840296,81.14026050042719,Kharif,Brinjal,High,Erode,Brinjal
19.36163995676413,Loamy,Low,Borewell,1571.9126504830388,37.746631166589964,87.19127990539761,Kharif,Tomato,Low,Vellore,Maize
6.4285903127359925,Red,High,Rainfed,338.1240115754937,27.929390197112696,83.105603809138,Summer,Beans,Low,Tirunelveli,Brinjal
0.780438198405658,Sandy,High,Tank,825.2251831158595,22.91818070722097,68.13996448422924,Rabi,Tomato,Low,Erode,Onion
8.58889482808447,Red,Medium,Rainfed,1287.615645809905,41.794941455446846,81.62015918877124,Summer,Maize,Medium,Trichy,Banana
8.089994197989874,Black,Low,Rainfed,1877.9095667937174,40.44106944034018,58.804790295801965,Kharif,Beans,Low,Trichy,Maize
19.631799203424748,Black,Medium,Borewell,1083.983732131647,40.67849942333609,67.72020699779793,Summer,Maize,Low,Vellore,Ladies Finger
17.34100771528401,Loamy,High,Tank,1150.611058566453,35.1994474841181,78.34246932404952,Kharif,Brinjal,Medium,Tirunelveli,Rice
3.5460280893891283,Black,High,Rainfed,647.0831505860131,20.931530132992446,71.88493864034736,Kharif,Maize,Medium,Erode,Tomato
0.9868413313411148,Loamy,Low,Rainfed,1724.8634574806924,37.66184056613901,92.85060808108535,Summer,Banana,Medium,Tirunelveli,Maize
17.691504977620955,Sandy,High,Borewell,770.9212913541639,40.268765268685456,72.07549423524037,Summer,Brinjal,High,Erode,Brinjal
5.000495751567369,Clay,Low,Tank,1474.1556109516112,33.12908123915717,67.58666349548716,Summer,Banana,Low,Trichy,Brinjal
16.101431925498925,Clay,Low,Rainfed,351.0442090599678,39.7420490474005,74.2446793479262,Summer,None,Low,Vellore,Maize
15.630274889742466,Black,Low,Borewell,1958.08332691442,37.9734259599804,86.89010816852837,Rabi,Tomato,Medium,Madurai,Maize
15.893483727314921,Black,Medium,Canal,1107.4166409483719,21.214895456346625,91.83108997012522,Summer,Beans,Low,Trichy,Tomato
15.306203884910236,Black,Low,Tank,652.3640644150349,33.87278071482803,52.08387347152702,Rabi,Ladies Finger,High,Chennai,Onion
13.642887058841744,Black,High,Canal,1675.3401884958498,23.232282318842955,58.84548305873868,Summer,Banana,Low,Erode,Rice
2.1133682945547028,Sandy,Low,Rainfed,1501.3484072520898,33.578813729313815,48.57894750344133,Rabi,Banana,Medium,Erode,Onion
12.667970467815158,Black,Medium,Rainfed,439.86295127100516,30.11084925869971,56.855490742355116,Kharif,Ladies Finger,Medium,Trichy,Brinjal
8.662841860907434,Clay,Medium,Borewell,890.0060264489715,32.03922544925415,94.54750845385871,Kharif,Ladies Finger,Low,Trichy,Brinjal
19.7942970538186,Clay,Medium,Rainfed,1188.6922406551785,30.359081836909887,76.08302620866371,Rabi,Tomato,Low,Salem,Onion
17.26599615882709,Sandy,Low,Rainfed,1071.7828490394882,36.773833090847106,46.93011153251969,Kharif,Rice,High,Trichy,Maize
10.447893418898303,Red,High,Tank,1132.361585485416,34.18439546869001,52.640469918869016,Summer,Banana,High,Trichy,Rice
13.402511562769186,Black,High,Canal,1752.2433412954706,30.79683014767193,62.36062310944573,Rabi,Brinjal,Low,Erode,Rice
7.737805562380863,Loamy,Medium,Rainfed,1819.7748485798334,27.42456716484776,80.12050734074151,Kharif,Beans,Medium,Chennai,Beans
13.618909981043101,Clay,Low,Canal,1184.1259038889557,31.482966076528406,72.39131912200602,Kharif,Maize,High,Chennai,Brinjal
